date,product,units_sold,price,stock_level
2026-03-13,Bluetooth Speaker,37,1005.14,10856
2026-03-14,Bluetooth Speaker,46,1047.87,10810
2026-03-15,Bluetooth Speaker,41,993.53,10769
2026-03-16,Bluetooth Speaker,48,780.26,10721
2026-03-17,Bluetooth Speaker,43,873.35,10678
2026-03-18,Bluetooth Speaker,48,900.55,10630
2026-03-19,Bluetooth Speaker,36,993.72,10594
2026-03-20,Bluetooth Speaker,38,1014.62,10556
2026-03-21,Bluetooth Speaker,41,1007.19,11390
2026-03-22,Bluetooth Speaker,47,1002.4,11343
2026-03-23,Bluetooth Speaker,36,1013.71,11307
2026-03-24,Bluetooth Speaker,39,957.35,11268
2026-03-25,Bluetooth Speaker,37,1032.46,11231
2026-03-26,Bluetooth Speaker,42,998.14,11189
2026-03-27,Bluetooth Speaker,34,988.72,11155
2026-03-28,Bluetooth Speaker,37,1024.72,11118
2026-03-29,Bluetooth Speaker,43,975.42,11075
2026-03-30,Bluetooth Speaker,26,1040.83,11049
2026-03-31,Bluetooth Speaker,43,978.33,11006
2026-04-01,Bluetooth Speaker,38,986.28,10968
2026-04-02,Bluetooth Speaker,38,1031.25,10930
2026-04-03,Bluetooth Speaker,40,945.71,10890
2026-04-04,Bluetooth Speaker,31,1025.5,11734
2026-04-05,Bluetooth Speaker,53,974.99,11681
2026-04-06,Bluetooth Speaker,38,983.66,11643
2026-04-07,Bluetooth Speaker,38,977.32,11605
2026-04-08,Bluetooth Speaker,37,960.21,11568
2026-04-09,Bluetooth Speaker,40,970.0,11528
2026-04-10,Bluetooth Speaker,34,1033.25,11494
2026-04-11,Bluetooth Speaker,34,1016.08,11460
2026-04-12,Bluetooth Speaker,40,1009.64,11420
2026-04-13,Bluetooth Speaker,41,996.22,11379
2026-04-14,Bluetooth Speaker,38,984.04,11341
2026-04-15,Bluetooth Speaker,38,982.39,11303
2026-04-16,Bluetooth Speaker,28,997.74,11275
2026-04-17,Bluetooth Speaker,43,983.53,11232
2026-04-18,Bluetooth Speaker,49,986.5,12058
2026-04-19,Bluetooth Speaker,46,1003.17,12012
2026-04-20,Bluetooth Speaker,33,998.83,11979
2026-04-21,Bluetooth Speaker,45,985.15,11934
2026-04-22,Bluetooth Speaker,41,999.41,11893
2026-04-23,Bluetooth Speaker,37,993.05,11856
2026-04-24,Bluetooth Speaker,37,985.76,11819
2026-04-25,Bluetooth Speaker,40,1016.27,11779
2026-04-26,Bluetooth Speaker,41,995.87,11738
2026-04-27,Bluetooth Speaker,33,972.69,11705
2026-04-28,Bluetooth Speaker,35,1021.69,11670
2026-04-29,Bluetooth Speaker,43,1023.51,11627
2026-04-30,Bluetooth Speaker,35,981.96,11592
2026-05-01,Bluetooth Speaker,35,1003.82,11557
2026-05-02,Bluetooth Speaker,38,1019.13,12394
2026-05-03,Bluetooth Speaker,35,1017.51,12359
2026-05-04,Bluetooth Speaker,33,976.73,12326
2026-05-05,Bluetooth Speaker,34,1008.53,12292
2026-05-06,Bluetooth Speaker,30,1000.03,12262
2026-05-07,Bluetooth Speaker,35,1021.61,12227
2026-05-08,Bluetooth Speaker,25,1006.46,12202
2026-05-09,Bluetooth Speaker,37,1060.98,12165
2026-05-10,Bluetooth Speaker,49,1013.86,12116
2026-05-11,Bluetooth Speaker,42,955.93,12074
2026-05-12,Bluetooth Speaker,30,1011.44,12044
2026-05-13,Bluetooth Speaker,44,973.41,12000
2026-05-14,Bluetooth Speaker,32,1000.48,11968
2026-05-15,Bluetooth Speaker,35,1028.69,11933
2026-05-16,Bluetooth Speaker,33,976.12,12775
2026-05-17,Bluetooth Speaker,47,1001.24,12728
2026-05-18,Bluetooth Speaker,31,1030.38,12697
2026-05-19,Bluetooth Speaker,43,977.43,12654
2026-05-20,Bluetooth Speaker,49,966.67,12605
2026-05-21,Bluetooth Speaker,43,992.08,12562
2026-05-22,Bluetooth Speaker,42,1010.32,12520
2026-05-23,Bluetooth Speaker,64,840.57,12456
2026-05-24,Bluetooth Speaker,55,816.22,12401
2026-05-25,Bluetooth Speaker,47,774.45,12354
2026-05-26,Bluetooth Speaker,43,856.61,12311
2026-05-27,Bluetooth Speaker,49,1004.59,12262
2026-05-28,Bluetooth Speaker,42,990.3,12220
2026-05-29,Bluetooth Speaker,35,1027.76,12185
2026-05-30,Bluetooth Speaker,35,963.36,13025
2026-05-31,Bluetooth Speaker,34,1006.58,12991
2026-06-01,Bluetooth Speaker,35,999.6,12956
2026-06-02,Bluetooth Speaker,58,797.83,12898
2026-06-03,Bluetooth Speaker,47,883.07,12851
2026-06-04,Bluetooth Speaker,40,876.85,12811
2026-06-05,Bluetooth Speaker,56,834.7,12755
2026-06-06,Bluetooth Speaker,69,751.05,12686
2026-06-07,Bluetooth Speaker,35,1021.91,12651
2026-06-08,Bluetooth Speaker,32,1035.89,12619
2026-06-09,Bluetooth Speaker,34,988.54,12585
2026-06-10,Bluetooth Speaker,32,978.94,12553
2026-06-11,Bluetooth Speaker,46,1011.48,12507
2026-06-12,Bluetooth Speaker,32,1001.52,12475
2026-06-13,Bluetooth Speaker,47,963.55,13303
2026-06-14,Bluetooth Speaker,39,997.85,13264
2026-06-15,Bluetooth Speaker,53,802.48,13211
2026-06-16,Bluetooth Speaker,34,898.9,13177
2026-06-17,Bluetooth Speaker,44,865.74,13133
2026-06-18,Bluetooth Speaker,46,852.88,13087
2026-06-19,Bluetooth Speaker,51,863.12,13036
2026-06-20,Bluetooth Speaker,37,973.68,12999
2026-06-21,Bluetooth Speaker,34,1020.65,12965
2026-06-22,Bluetooth Speaker,36,971.4,12929
2026-06-23,Bluetooth Speaker,34,990.31,12895
2026-06-24,Bluetooth Speaker,45,986.05,12850
2026-06-25,Bluetooth Speaker,35,978.97,12815
2026-06-26,Bluetooth Speaker,43,978.74,12772
2026-06-27,Bluetooth Speaker,38,1036.78,13609
2026-06-28,Bluetooth Speaker,60,778.18,13549
2026-06-29,Bluetooth Speaker,39,858.73,13510
2026-06-30,Bluetooth Speaker,32,1023.82,13478
2026-07-01,Bluetooth Speaker,34,1002.94,13444
2026-07-02,Bluetooth Speaker,36,1005.81,13408
2026-07-03,Bluetooth Speaker,38,1020.84,13370
2026-07-04,Bluetooth Speaker,40,1011.16,13330
2026-07-05,Bluetooth Speaker,40,997.18,13290
2026-07-06,Bluetooth Speaker,33,1031.41,13257
2026-07-07,Bluetooth Speaker,37,1028.23,13220
2026-07-08,Bluetooth Speaker,37,992.57,13183
2026-07-09,Bluetooth Speaker,44,885.3,13139
2026-07-10,Bluetooth Speaker,56,805.64,13083
2026-07-11,Bluetooth Speaker,59,813.09,13899
2026-07-12,Bluetooth Speaker,59,813.54,13840
2026-07-13,Bluetooth Speaker,50,883.39,13790
2026-07-14,Bluetooth Speaker,35,1013.21,13755
2026-07-15,Bluetooth Speaker,47,818.79,13708
2026-07-16,Bluetooth Speaker,43,850.9,13665
2026-07-17,Bluetooth Speaker,43,848.77,13622
2026-07-18,Bluetooth Speaker,51,826.32,13571
2026-07-19,Bluetooth Speaker,40,997.63,13531
2026-07-20,Bluetooth Speaker,41,983.63,13490
2026-07-21,Bluetooth Speaker,35,977.13,13455
2026-07-22,Bluetooth Speaker,36,959.59,13419
2026-07-23,Bluetooth Speaker,46,1008.02,13373
2026-07-24,Bluetooth Speaker,48,1027.95,13325
2026-07-25,Bluetooth Speaker,44,1002.26,14156
2026-07-26,Bluetooth Speaker,36,1001.15,14120
2026-07-27,Bluetooth Speaker,31,985.97,14089
2026-07-28,Bluetooth Speaker,24,996.25,14065
2026-07-29,Bluetooth Speaker,31,976.08,14034
2026-07-30,Bluetooth Speaker,40,1003.37,13994
2026-07-31,Bluetooth Speaker,36,1020.42,13958
2026-08-01,Bluetooth Speaker,43,1020.97,13915
2026-08-02,Bluetooth Speaker,25,1024.4,13890
2026-08-03,Bluetooth Speaker,40,992.89,13850
2026-08-04,Bluetooth Speaker,43,970.03,13807
2026-08-05,Bluetooth Speaker,34,976.2,13773
2026-08-06,Bluetooth Speaker,39,967.86,13734
2026-08-07,Bluetooth Speaker,31,1020.06,13703
2026-08-08,Bluetooth Speaker,48,998.39,14530
2026-08-09,Bluetooth Speaker,40,979.88,14490
2026-08-10,Bluetooth Speaker,34,993.84,14456
2026-08-11,Bluetooth Speaker,37,1000.29,14419
2026-08-12,Bluetooth Speaker,33,989.95,14386
2026-08-13,Bluetooth Speaker,38,964.23,14348
2026-08-14,Bluetooth Speaker,36,1024.21,14312
2026-08-15,Bluetooth Speaker,38,978.8,14274
2026-08-16,Bluetooth Speaker,46,984.91,14228
2026-08-17,Bluetooth Speaker,33,976.06,14195
2026-08-18,Bluetooth Speaker,32,894.71,14163
2026-08-19,Bluetooth Speaker,42,838.98,14121
2026-08-20,Bluetooth Speaker,42,861.28,14079
2026-08-21,Bluetooth Speaker,47,827.32,14032
2026-08-22,Bluetooth Speaker,62,756.54,14845
2026-08-23,Bluetooth Speaker,41,1033.33,14804
2024-08-24,Laptop Backpack,52,789.24,1448
2024-08-25,Laptop Backpack,48,796.71,1400
2024-08-26,Laptop Backpack,45,813.12,1355
2024-08-27,Laptop Backpack,53,802.56,1302
2024-08-28,Laptop Backpack,48,796.67,1254
2024-08-29,Laptop Backpack,30,788.96,1224
2024-08-30,Laptop Backpack,48,798.02,1176
2024-08-31,Laptop Backpack,55,808.31,1121
2024-09-01,Laptop Backpack,49,816.64,1072
2024-09-02,Laptop Backpack,60,781.59,1012
2024-09-03,Laptop Backpack,48,787.69,964
2024-09-04,Laptop Backpack,44,794.99,920
2024-09-05,Laptop Backpack,45,804.42,875
2024-09-06,Laptop Backpack,50,777.65,825
2024-09-07,Laptop Backpack,57,793.86,2018
2024-09-08,Laptop Backpack,58,810.21,1960
2024-09-09,Laptop Backpack,40,789.94,1920
2024-09-10,Laptop Backpack,42,799.31,1878
2024-09-11,Laptop Backpack,36,783.57,1842
2024-09-12,Laptop Backpack,42,791.42,1800
2024-09-13,Laptop Backpack,57,805.76,1743
2024-09-14,Laptop Backpack,63,795.56,1680
2024-09-15,Laptop Backpack,71,830.43,1609
2024-09-16,Laptop Backpack,42,797.44,1567
2024-09-17,Laptop Backpack,54,792.31,1513
2024-09-18,Laptop Backpack,47,784.44,1466
2024-09-19,Laptop Backpack,37,780.08,1429
2024-09-20,Laptop Backpack,47,788.73,1382
2024-09-21,Laptop Backpack,67,807.76,2565
2024-09-22,Laptop Backpack,46,774.74,2519
2024-09-23,Laptop Backpack,35,794.71,2484
2024-09-24,Laptop Backpack,60,781.64,2424
2024-09-25,Laptop Backpack,51,795.03,2373
2024-09-26,Laptop Backpack,43,808.97,2330
2024-09-27,Laptop Backpack,44,794.38,2286
2024-09-28,Laptop Backpack,48,814.18,2238
2024-09-29,Laptop Backpack,69,777.83,2169
2024-09-30,Laptop Backpack,44,798.98,2125
2024-10-01,Laptop Backpack,67,811.81,2058
2024-10-02,Laptop Backpack,69,625.3,1989
2024-10-03,Laptop Backpack,75,652.78,1914
2024-10-04,Laptop Backpack,89,619.19,1825
2024-10-05,Laptop Backpack,63,727.42,3012
2024-10-06,Laptop Backpack,84,710.73,2928
2024-10-07,Laptop Backpack,71,795.59,2857
2024-10-08,Laptop Backpack,55,813.67,2802
2024-10-09,Laptop Backpack,63,777.11,2739
2024-10-10,Laptop Backpack,62,827.53,2677
2024-10-11,Laptop Backpack,48,782.96,2629
2024-10-12,Laptop Backpack,78,786.56,2551
2024-10-13,Laptop Backpack,70,796.99,2481
2024-10-14,Laptop Backpack,62,794.1,2419
2024-10-15,Laptop Backpack,63,793.1,2356
2024-10-16,Laptop Backpack,63,786.24,2293
2024-10-17,Laptop Backpack,53,806.81,2240
2024-10-18,Laptop Backpack,66,826.73,2174
2024-10-19,Laptop Backpack,64,792.8,3360
2024-10-20,Laptop Backpack,62,793.35,3298
2024-10-21,Laptop Backpack,65,633.62,3233
2024-10-22,Laptop Backpack,73,654.31,3160
2024-10-23,Laptop Backpack,84,629.05,3076
2024-10-24,Laptop Backpack,71,602.96,3005
2024-10-25,Laptop Backpack,64,823.88,2941
2024-10-26,Laptop Backpack,79,780.56,2862
2024-10-27,Laptop Backpack,54,781.34,2808
2024-10-28,Laptop Backpack,55,775.75,2753
2024-10-29,Laptop Backpack,61,793.0,2692
2024-10-30,Laptop Backpack,72,800.04,2620
2024-10-31,Laptop Backpack,45,805.14,2575
2024-11-01,Laptop Backpack,73,791.37,2502
2024-11-02,Laptop Backpack,106,633.28,3646
2024-11-03,Laptop Backpack,103,594.22,3543
2024-11-04,Laptop Backpack,78,685.89,3465
2024-11-05,Laptop Backpack,77,697.25,3388
2024-11-06,Laptop Backpack,65,790.37,3323
2024-11-07,Laptop Backpack,65,789.15,3258
2024-11-08,Laptop Backpack,69,836.48,3189
2024-11-09,Laptop Backpack,58,817.73,3131
2024-11-10,Laptop Backpack,65,792.62,3066
2024-11-11,Laptop Backpack,72,802.29,2994
2024-11-12,Laptop Backpack,65,805.39,2929
2024-11-13,Laptop Backpack,76,790.69,2853
2024-11-14,Laptop Backpack,80,714.41,2773
2024-11-15,Laptop Backpack,79,714.98,2694
2024-11-16,Laptop Backpack,83,597.25,3861
2024-11-17,Laptop Backpack,105,678.08,3756
2024-11-18,Laptop Backpack,81,645.51,3675
2024-11-19,Laptop Backpack,58,799.18,3617
2024-11-20,Laptop Backpack,66,834.79,3551
2024-11-21,Laptop Backpack,79,778.31,3472
2024-11-22,Laptop Backpack,70,794.38,3402
2024-11-23,Laptop Backpack,64,801.35,3338
2024-11-24,Laptop Backpack,84,797.33,3254
2024-11-25,Laptop Backpack,57,796.82,3197
2024-11-26,Laptop Backpack,63,785.0,3134
2024-11-27,Laptop Backpack,53,800.94,3081
2024-11-28,Laptop Backpack,62,811.71,3019
2024-11-29,Laptop Backpack,65,801.6,2954
2024-11-30,Laptop Backpack,95,645.43,4109
2024-12-01,Laptop Backpack,110,616.74,3999
2024-12-02,Laptop Backpack,84,671.11,3915
2024-12-03,Laptop Backpack,65,779.77,3850
2024-12-04,Laptop Backpack,83,781.95,3767
2024-12-05,Laptop Backpack,64,806.45,3703
2024-12-06,Laptop Backpack,73,782.6,3630
2024-12-07,Laptop Backpack,82,836.2,3548
2024-12-08,Laptop Backpack,97,809.95,3451
2024-12-09,Laptop Backpack,71,785.54,3380
2024-12-10,Laptop Backpack,62,793.68,3318
2024-12-11,Laptop Backpack,72,776.27,3246
2024-12-12,Laptop Backpack,64,798.52,3182
2024-12-13,Laptop Backpack,84,710.45,3098
2024-12-14,Laptop Backpack,104,659.63,4244
2024-12-15,Laptop Backpack,102,651.52,4142
2024-12-16,Laptop Backpack,69,787.4,4073
2024-12-17,Laptop Backpack,66,797.55,4007
2024-12-18,Laptop Backpack,75,790.04,3932
2024-12-19,Laptop Backpack,93,711.0,3839
2024-12-20,Laptop Backpack,102,674.29,3737
2024-12-21,Laptop Backpack,99,677.76,3638
2024-12-22,Laptop Backpack,80,798.34,3558
2024-12-23,Laptop Backpack,72,787.49,3486
2024-12-24,Laptop Backpack,68,826.53,3418
2024-12-25,Laptop Backpack,72,822.3,3346
2024-12-26,Laptop Backpack,92,779.16,3254
2024-12-27,Laptop Backpack,83,802.34,3171
2024-12-28,Laptop Backpack,95,794.39,4326
2024-12-29,Laptop Backpack,86,807.96,4240
2024-12-30,Laptop Backpack,87,773.7,4153
2024-12-31,Laptop Backpack,64,791.86,4089
2025-01-01,Laptop Backpack,41,805.45,4048
2025-01-02,Laptop Backpack,42,788.41,4006
2025-01-03,Laptop Backpack,48,804.38,3958
2025-01-04,Laptop Backpack,65,810.13,3893
2025-01-05,Laptop Backpack,60,782.31,3833
2025-01-06,Laptop Backpack,45,775.66,3788
2025-01-07,Laptop Backpack,45,795.68,3743
2025-01-08,Laptop Backpack,41,773.35,3702
2025-01-09,Laptop Backpack,40,796.19,3662
2025-01-10,Laptop Backpack,48,792.59,3614
2025-01-11,Laptop Backpack,70,788.43,4794
2025-01-12,Laptop Backpack,60,786.1,4734
2025-01-13,Laptop Backpack,45,818.41,4689
2025-01-14,Laptop Backpack,53,775.01,4636
2025-01-15,Laptop Backpack,51,819.63,4585
2025-01-16,Laptop Backpack,49,807.1,4536
2025-01-17,Laptop Backpack,48,800.25,4488
2025-01-18,Laptop Backpack,64,779.62,4424
2025-01-19,Laptop Backpack,76,647.25,4348
2025-01-20,Laptop Backpack,74,709.42,4274
2025-01-21,Laptop Backpack,64,696.87,4210
2025-01-22,Laptop Backpack,65,726.27,4145
2025-01-23,Laptop Backpack,75,606.84,4070
2025-01-24,Laptop Backpack,55,830.39,4015
2025-01-25,Laptop Backpack,51,840.73,5214
2025-01-26,Laptop Backpack,67,799.43,5147
2025-01-27,Laptop Backpack,48,809.0,5099
2025-01-28,Laptop Backpack,58,806.01,5041
2025-01-29,Laptop Backpack,54,797.63,4987
2025-01-30,Laptop Backpack,47,814.36,4940
2025-01-31,Laptop Backpack,33,817.88,4907
2025-02-01,Laptop Backpack,53,793.66,4854
2025-02-02,Laptop Backpack,65,818.61,4789
2025-02-03,Laptop Backpack,57,812.99,4732
2025-02-04,Laptop Backpack,63,672.05,4669
2025-02-05,Laptop Backpack,71,662.07,4598
2025-02-06,Laptop Backpack,69,708.74,4529
2025-02-07,Laptop Backpack,70,611.94,4459
2025-02-08,Laptop Backpack,66,650.64,5643
2025-02-09,Laptop Backpack,66,808.11,5577
2025-02-10,Laptop Backpack,55,796.8,5522
2025-02-11,Laptop Backpack,55,808.31,5467
2025-02-12,Laptop Backpack,59,814.82,5408
2025-02-13,Laptop Backpack,53,775.12,5355
2025-02-14,Laptop Backpack,51,780.71,5304
2025-02-15,Laptop Backpack,64,649.82,5240
2025-02-16,Laptop Backpack,85,618.06,5155
2025-02-17,Laptop Backpack,59,659.67,5096
2025-02-18,Laptop Backpack,62,696.37,5034
2025-02-19,Laptop Backpack,49,795.95,4985
2025-02-20,Laptop Backpack,43,839.07,4942
2025-02-21,Laptop Backpack,51,851.64,4891
2025-02-22,Laptop Backpack,52,812.47,6089
2025-02-23,Laptop Backpack,84,625.97,6005
2025-02-24,Laptop Backpack,60,680.71,5945
2025-02-25,Laptop Backpack,62,702.23,5883
2025-02-26,Laptop Backpack,56,827.79,5827
2025-02-27,Laptop Backpack,53,803.02,5774
2025-02-28,Laptop Backpack,54,797.56,5720
2025-03-01,Laptop Backpack,60,804.4,5660
2025-03-02,Laptop Backpack,65,663.44,5595
2025-03-03,Laptop Backpack,59,712.04,5536
2025-03-04,Laptop Backpack,73,695.41,5463
2025-03-05,Laptop Backpack,54,821.15,5409
2025-03-06,Laptop Backpack,52,808.89,5357
2025-03-07,Laptop Backpack,49,804.4,5308
2025-03-08,Laptop Backpack,64,802.26,6494
2025-03-09,Laptop Backpack,52,810.35,6442
2025-03-10,Laptop Backpack,45,790.55,6397
2025-03-11,Laptop Backpack,48,783.51,6349
2025-03-12,Laptop Backpack,52,789.88,6297
2025-03-13,Laptop Backpack,67,688.56,6230
2025-03-14,Laptop Backpack,67,606.73,6163
2025-03-15,Laptop Backpack,73,640.57,6090
2025-03-16,Laptop Backpack,60,715.54,6030
2025-03-17,Laptop Backpack,52,719.95,5978
2025-03-18,Laptop Backpack,43,775.36,5935
2025-03-19,Laptop Backpack,46,797.64,5889
2025-03-20,Laptop Backpack,57,800.99,5832
2025-03-21,Laptop Backpack,50,808.22,5782
2025-03-22,Laptop Backpack,51,800.82,6981
2025-03-23,Laptop Backpack,69,784.02,6912
2025-03-24,Laptop Backpack,43,815.98,6869
2025-03-25,Laptop Backpack,61,805.09,6808
2025-03-26,Laptop Backpack,66,799.66,6742
2025-03-27,Laptop Backpack,44,816.56,6698
2025-03-28,Laptop Backpack,47,761.58,6651
2025-03-29,Laptop Backpack,66,778.03,6585
2025-03-30,Laptop Backpack,54,790.99,6531
2025-03-31,Laptop Backpack,53,783.57,6478
2025-04-01,Laptop Backpack,56,704.04,6422
2025-04-02,Laptop Backpack,71,626.23,6351
2025-04-03,Laptop Backpack,64,648.52,6287
2025-04-04,Laptop Backpack,63,647.84,6224
2025-04-05,Laptop Backpack,74,698.85,7400
2025-04-06,Laptop Backpack,65,808.05,7335
2025-04-07,Laptop Backpack,44,806.35,7291
2025-04-08,Laptop Backpack,48,833.55,7243
2025-04-09,Laptop Backpack,44,817.42,7199
2025-04-10,Laptop Backpack,51,818.96,7148
2025-04-11,Laptop Backpack,49,807.69,7099
2025-04-12,Laptop Backpack,69,789.31,7030
2025-04-13,Laptop Backpack,60,785.4,6970
2025-04-14,Laptop Backpack,56,785.3,6914
2025-04-15,Laptop Backpack,53,795.08,6861
2025-04-16,Laptop Backpack,54,789.16,6807
2025-04-17,Laptop Backpack,52,790.13,6755
2025-04-18,Laptop Backpack,67,609.52,6688
2025-04-19,Laptop Backpack,93,626.43,7845
2025-04-20,Laptop Backpack,75,640.03,7770
2025-04-21,Laptop Backpack,43,798.75,7727
2025-04-22,Laptop Backpack,51,784.03,7676
2025-04-23,Laptop Backpack,65,780.97,7611
2025-04-24,Laptop Backpack,61,820.08,7550
2025-04-25,Laptop Backpack,45,791.76,7505
2025-04-26,Laptop Backpack,79,800.03,7426
2025-04-27,Laptop Backpack,56,830.53,7370
2025-04-28,Laptop Backpack,59,686.24,7311
2025-04-29,Laptop Backpack,69,677.22,7242
2025-04-30,Laptop Backpack,53,795.86,7189
2025-05-01,Laptop Backpack,64,769.32,7125
2025-05-02,Laptop Backpack,56,807.51,7069
2025-05-03,Laptop Backpack,44,797.32,8275
2025-05-04,Laptop Backpack,52,802.21,8223
2025-05-05,Laptop Backpack,42,793.23,8181
2025-05-06,Laptop Backpack,50,789.99,8131
2025-05-07,Laptop Backpack,68,612.63,8063
2025-05-08,Laptop Backpack,66,699.01,7997
2025-05-09,Laptop Backpack,51,692.63,7946
2025-05-10,Laptop Backpack,60,785.0,7886
2025-05-11,Laptop Backpack,47,781.99,7839
2025-05-12,Laptop Backpack,52,794.9,7787
2025-05-13,Laptop Backpack,80,611.46,7707
2025-05-14,Laptop Backpack,74,603.3,7633
2025-05-15,Laptop Backpack,53,776.59,7580
2025-05-16,Laptop Backpack,46,797.27,7534
2025-05-17,Laptop Backpack,77,700.07,8707
2025-05-18,Laptop Backpack,76,663.57,8631
2025-05-19,Laptop Backpack,58,664.99,8573
2025-05-20,Laptop Backpack,53,644.79,8520
2025-05-21,Laptop Backpack,69,637.73,8451
2025-05-22,Laptop Backpack,44,811.94,8407
2025-05-23,Laptop Backpack,37,813.76,8370
2025-05-24,Laptop Backpack,54,795.35,8316
2025-05-25,Laptop Backpack,63,778.81,8253
2025-05-26,Laptop Backpack,72,618.37,8181
2025-05-27,Laptop Backpack,67,620.56,8114
2025-05-28,Laptop Backpack,64,620.08,8050
2025-05-29,Laptop Backpack,61,820.59,7989
2025-05-30,Laptop Backpack,36,783.33,7953
2025-05-31,Laptop Backpack,53,800.78,9150
2025-06-01,Laptop Backpack,60,707.18,9090
2025-06-02,Laptop Backpack,69,633.58,9021
2025-06-03,Laptop Backpack,58,818.93,8963
2025-06-04,Laptop Backpack,81,577.04,8882
2025-06-05,Laptop Backpack,63,693.21,8819
2025-06-06,Laptop Backpack,60,653.29,8759
2025-06-07,Laptop Backpack,66,710.71,8693
2025-06-08,Laptop Backpack,76,648.5,8617
2025-06-09,Laptop Backpack,47,806.11,8570
2025-06-10,Laptop Backpack,57,801.38,8513
2025-06-11,Laptop Backpack,46,805.01,8467
2025-06-12,Laptop Backpack,54,818.57,8413
2025-06-13,Laptop Backpack,33,801.89,8380
2025-06-14,Laptop Backpack,56,814.36,9574
2025-06-15,Laptop Backpack,60,750.8,9514
2025-06-16,Laptop Backpack,57,806.44,9457
2025-06-17,Laptop Backpack,41,796.35,9416
2025-06-18,Laptop Backpack,38,778.84,9378
2025-06-19,Laptop Backpack,47,823.11,9331
2025-06-20,Laptop Backpack,53,615.55,9278
2025-06-21,Laptop Backpack,63,707.36,9215
2025-06-22,Laptop Backpack,55,695.35,9160
2025-06-23,Laptop Backpack,56,670.1,9104
2025-06-24,Laptop Backpack,40,814.5,9064
2025-06-25,Laptop Backpack,57,801.53,9007
2025-06-26,Laptop Backpack,48,811.64,8959
2025-06-27,Laptop Backpack,32,774.98,8927
2025-06-28,Laptop Backpack,61,805.89,10116
2025-06-29,Laptop Backpack,52,822.81,10064
2025-06-30,Laptop Backpack,65,626.89,9999
2025-07-01,Laptop Backpack,72,686.51,9927
2025-07-02,Laptop Backpack,84,676.91,9843
2025-07-03,Laptop Backpack,56,709.56,9787
2025-07-04,Laptop Backpack,57,687.21,9730
2025-07-05,Laptop Backpack,48,789.62,9682
2025-07-06,Laptop Backpack,55,803.78,9627
2025-07-07,Laptop Backpack,51,806.53,9576
2025-07-08,Laptop Backpack,55,801.14,9521
2025-07-09,Laptop Backpack,48,801.6,9473
2025-07-10,Laptop Backpack,53,791.36,9420
2025-07-11,Laptop Backpack,44,789.26,9376
2025-07-12,Laptop Backpack,47,791.13,10579
2025-07-13,Laptop Backpack,66,803.25,10513
2025-07-14,Laptop Backpack,63,685.66,10450
2025-07-15,Laptop Backpack,59,685.2,10391
2025-07-16,Laptop Backpack,65,631.62,10326
2025-07-17,Laptop Backpack,55,816.35,10271
2025-07-18,Laptop Backpack,56,683.22,10215
2025-07-19,Laptop Backpack,60,677.41,10155
2025-07-20,Laptop Backpack,72,722.41,10083
2025-07-21,Laptop Backpack,46,800.89,10037
2025-07-22,Laptop Backpack,51,778.21,9986
2025-07-23,Laptop Backpack,57,792.68,9929
2025-07-24,Laptop Backpack,57,775.31,9872
2025-07-25,Laptop Backpack,55,790.34,9817
2025-07-26,Laptop Backpack,72,780.37,10995
2025-07-27,Laptop Backpack,53,797.7,10942
2025-07-28,Laptop Backpack,38,790.61,10904
2025-07-29,Laptop Backpack,54,820.2,10850
2025-07-30,Laptop Backpack,53,820.94,10797
2025-07-31,Laptop Backpack,64,639.22,10733
2025-08-01,Laptop Backpack,57,685.14,10676
2025-08-02,Laptop Backpack,65,598.86,10611
2025-08-03,Laptop Backpack,80,644.86,10531
2025-08-04,Laptop Backpack,74,600.18,10457
2025-08-05,Laptop Backpack,51,792.44,10406
2025-08-06,Laptop Backpack,38,812.73,10368
2025-08-07,Laptop Backpack,57,806.28,10311
2025-08-08,Laptop Backpack,46,820.96,10265
2025-08-09,Laptop Backpack,49,751.03,11466
2025-08-10,Laptop Backpack,61,797.95,11405
2025-08-11,Laptop Backpack,47,781.29,11358
2025-08-12,Laptop Backpack,42,802.69,11316
2025-08-13,Laptop Backpack,43,789.07,11273
2025-08-14,Laptop Backpack,46,816.18,11227
