date,product,units_sold,price,stock_level
2011-09-10,BLACK RECORD COVER FRAME,0,3.75,533
2011-09-11,BLACK RECORD COVER FRAME,100,3.4,433
2011-09-12,BLACK RECORD COVER FRAME,32,3.48,401
2011-09-13,BLACK RECORD COVER FRAME,4,7.46,397
2011-09-14,BLACK RECORD COVER FRAME,171,3.4,226
2011-09-15,BLACK RECORD COVER FRAME,0,3.4,226
2011-09-16,BLACK RECORD COVER FRAME,3,3.75,223
2011-09-17,BLACK RECORD COVER FRAME,0,3.75,223
2011-09-18,BLACK RECORD COVER FRAME,0,3.75,223
2011-09-19,BLACK RECORD COVER FRAME,0,3.75,223
2011-09-20,BLACK RECORD COVER FRAME,0,3.75,533
2011-09-21,BLACK RECORD COVER FRAME,0,3.75,533
2011-09-22,BLACK RECORD COVER FRAME,24,3.39,509
2011-09-23,BLACK RECORD COVER FRAME,9,4.99,500
2011-09-24,BLACK RECORD COVER FRAME,0,4.99,500
2011-09-25,BLACK RECORD COVER FRAME,5,3.75,495
2011-09-26,BLACK RECORD COVER FRAME,48,3.39,447
2011-09-27,BLACK RECORD COVER FRAME,9,4.99,438
2011-09-28,BLACK RECORD COVER FRAME,28,3.44,410
2011-09-29,BLACK RECORD COVER FRAME,110,3.5,300
2011-09-30,BLACK RECORD COVER FRAME,0,3.5,300
2011-10-01,BLACK RECORD COVER FRAME,0,3.5,300
2011-10-02,BLACK RECORD COVER FRAME,7,3.75,293
2011-10-03,BLACK RECORD COVER FRAME,36,3.51,257
2011-10-04,BLACK RECORD COVER FRAME,100,3.4,433
2011-10-05,BLACK RECORD COVER FRAME,0,3.4,433
2011-10-06,BLACK RECORD COVER FRAME,41,3.54,392
2011-10-07,BLACK RECORD COVER FRAME,128,3.53,264
2011-10-08,BLACK RECORD COVER FRAME,0,3.53,264
2011-10-09,BLACK RECORD COVER FRAME,0,3.53,264
2011-10-10,BLACK RECORD COVER FRAME,11,6.11,253
2011-10-11,BLACK RECORD COVER FRAME,3,3.75,250
2011-10-12,BLACK RECORD COVER FRAME,0,3.75,250
2011-10-13,BLACK RECORD COVER FRAME,9,3.75,241
2011-10-14,BLACK RECORD COVER FRAME,0,3.75,241
2011-10-15,BLACK RECORD COVER FRAME,0,3.75,241
2011-10-16,BLACK RECORD COVER FRAME,2,3.75,239
2011-10-17,BLACK RECORD COVER FRAME,128,3.41,111
2011-10-18,BLACK RECORD COVER FRAME,4,3.75,441
2011-10-19,BLACK RECORD COVER FRAME,0,3.75,441
2011-10-20,BLACK RECORD COVER FRAME,38,3.52,403
2011-10-21,BLACK RECORD COVER FRAME,12,3.75,391
2011-10-22,BLACK RECORD COVER FRAME,0,3.75,391
2011-10-23,BLACK RECORD COVER FRAME,2,3.75,389
2011-10-24,BLACK RECORD COVER FRAME,0,3.75,389
2011-10-25,BLACK RECORD COVER FRAME,1,7.46,388
2011-10-26,BLACK RECORD COVER FRAME,24,3.39,364
2011-10-27,BLACK RECORD COVER FRAME,17,3.75,347
2011-10-28,BLACK RECORD COVER FRAME,49,3.4,298
2011-10-29,BLACK RECORD COVER FRAME,0,3.4,298
2011-10-30,BLACK RECORD COVER FRAME,4,3.75,294
2011-10-31,BLACK RECORD COVER FRAME,16,3.75,278
2011-11-01,BLACK RECORD COVER FRAME,10,3.75,523
2011-11-02,BLACK RECORD COVER FRAME,240,3.39,283
2011-11-03,BLACK RECORD COVER FRAME,92,3.42,191
2011-11-04,BLACK RECORD COVER FRAME,74,3.4,117
2011-11-05,BLACK RECORD COVER FRAME,0,3.4,117
2011-11-06,BLACK RECORD COVER FRAME,1,3.75,116
2011-11-07,BLACK RECORD COVER FRAME,10,4.12,106
2011-11-08,BLACK RECORD COVER FRAME,44,3.42,62
2011-11-09,BLACK RECORD COVER FRAME,556,3.42,0
2011-11-10,BLACK RECORD COVER FRAME,170,3.39,0
2011-11-11,BLACK RECORD COVER FRAME,73,3.45,0
2011-11-12,BLACK RECORD COVER FRAME,0,3.45,0
2011-11-13,BLACK RECORD COVER FRAME,4,7.46,0
2011-11-14,BLACK RECORD COVER FRAME,11,4.09,0
2011-11-15,BLACK RECORD COVER FRAME,14,4.81,338
2011-11-16,BLACK RECORD COVER FRAME,58,3.98,280
2011-11-17,BLACK RECORD COVER FRAME,3,3.75,277
2011-11-18,BLACK RECORD COVER FRAME,149,3.43,128
2011-11-19,BLACK RECORD COVER FRAME,0,3.43,128
2011-11-20,BLACK RECORD COVER FRAME,24,3.75,104
2011-11-21,BLACK RECORD COVER FRAME,22,4.09,82
2011-11-22,BLACK RECORD COVER FRAME,18,4.57,64
2011-11-23,BLACK RECORD COVER FRAME,20,4.86,44
2011-11-24,BLACK RECORD COVER FRAME,9,5.81,35
2011-11-25,BLACK RECORD COVER FRAME,508,3.42,0
2011-11-26,BLACK RECORD COVER FRAME,0,3.42,0
2011-11-27,BLACK RECORD COVER FRAME,7,3.75,0
2011-11-28,BLACK RECORD COVER FRAME,20,4.49,0
2011-11-29,BLACK RECORD COVER FRAME,77,3.65,288
2011-11-30,BLACK RECORD COVER FRAME,18,6.64,270
2011-12-01,BLACK RECORD COVER FRAME,0,6.64,270
2011-12-02,BLACK RECORD COVER FRAME,66,3.6,204
2011-12-03,BLACK RECORD COVER FRAME,0,3.6,204
2011-12-04,BLACK RECORD COVER FRAME,2,3.75,202
2011-12-05,BLACK RECORD COVER FRAME,24,6.08,178
2011-12-06,BLACK RECORD COVER FRAME,227,3.43,0
2011-12-07,BLACK RECORD COVER FRAME,25,5.68,0
2009-12-01,CHILLI LIGHTS,1,10.39,476
2009-12-02,CHILLI LIGHTS,5,6.04,471
2009-12-03,CHILLI LIGHTS,62,4.58,409
2009-12-04,CHILLI LIGHTS,25,4.28,384
2009-12-05,CHILLI LIGHTS,0,4.28,384
2009-12-06,CHILLI LIGHTS,24,4.25,360
2009-12-07,CHILLI LIGHTS,113,4.4,247
2009-12-08,CHILLI LIGHTS,28,4.95,219
2009-12-09,CHILLI LIGHTS,12,4.95,207
2009-12-10,CHILLI LIGHTS,21,5.21,186
2009-12-11,CHILLI LIGHTS,2,4.95,184
2009-12-12,CHILLI LIGHTS,0,4.95,184
2009-12-13,CHILLI LIGHTS,3,4.95,181
2009-12-14,CHILLI LIGHTS,56,4.54,125
2009-12-15,CHILLI LIGHTS,60,4.39,417
2009-12-16,CHILLI LIGHTS,27,4.73,390
2009-12-17,CHILLI LIGHTS,5,4.95,385
2009-12-18,CHILLI LIGHTS,24,6.08,361
2009-12-19,CHILLI LIGHTS,0,6.08,361
2009-12-20,CHILLI LIGHTS,1,4.95,360
2009-12-21,CHILLI LIGHTS,18,4.95,342
2009-12-22,CHILLI LIGHTS,1,10.39,341
2009-12-23,CHILLI LIGHTS,0,10.39,341
2009-12-24,CHILLI LIGHTS,0,10.39,341
2009-12-25,CHILLI LIGHTS,0,10.39,341
2009-12-26,CHILLI LIGHTS,0,10.39,341
2009-12-27,CHILLI LIGHTS,0,10.39,341
2009-12-28,CHILLI LIGHTS,0,10.39,341
2009-12-29,CHILLI LIGHTS,0,10.39,477
2009-12-30,CHILLI LIGHTS,0,10.39,477
2009-12-31,CHILLI LIGHTS,0,10.39,477
2010-01-01,CHILLI LIGHTS,0,10.39,477
2010-01-02,CHILLI LIGHTS,0,10.39,477
2010-01-03,CHILLI LIGHTS,0,10.39,477
2010-01-04,CHILLI LIGHTS,5,4.95,472
2010-01-05,CHILLI LIGHTS,0,4.95,472
2010-01-06,CHILLI LIGHTS,0,4.95,472
2010-01-07,CHILLI LIGHTS,4,4.95,468
2010-01-08,CHILLI LIGHTS,0,4.95,468
2010-01-09,CHILLI LIGHTS,0,4.95,468
2010-01-10,CHILLI LIGHTS,8,4.95,460
2010-01-11,CHILLI LIGHTS,0,4.95,460
2010-01-12,CHILLI LIGHTS,17,5.26,460
2010-01-13,CHILLI LIGHTS,4,10.17,456
2010-01-14,CHILLI LIGHTS,2,4.95,454
2010-01-15,CHILLI LIGHTS,0,4.95,454
2010-01-16,CHILLI LIGHTS,0,4.95,454
2010-01-17,CHILLI LIGHTS,0,4.95,454
2010-01-18,CHILLI LIGHTS,0,4.95,454
2010-01-19,CHILLI LIGHTS,0,4.95,454
2010-01-20,CHILLI LIGHTS,0,4.95,454
2010-01-21,CHILLI LIGHTS,0,4.95,454
2010-01-22,CHILLI LIGHTS,0,4.95,454
2010-01-23,CHILLI LIGHTS,0,4.95,454
2010-01-24,CHILLI LIGHTS,0,4.95,454
2010-01-25,CHILLI LIGHTS,0,4.95,454
2010-01-26,CHILLI LIGHTS,0,4.95,477
2010-01-27,CHILLI LIGHTS,0,4.95,477
2010-01-28,CHILLI LIGHTS,0,4.95,477
2010-01-29,CHILLI LIGHTS,0,4.95,477
2010-01-30,CHILLI LIGHTS,0,4.95,477
2010-01-31,CHILLI LIGHTS,0,4.95,477
2010-02-01,CHILLI LIGHTS,4,4.95,473
2010-02-02,CHILLI LIGHTS,0,4.95,473
2010-02-03,CHILLI LIGHTS,2,4.95,471
2010-02-04,CHILLI LIGHTS,15,4.25,456
2010-02-05,CHILLI LIGHTS,3,4.95,453
2010-02-06,CHILLI LIGHTS,0,4.95,453
2010-02-07,CHILLI LIGHTS,0,4.95,453
2010-02-08,CHILLI LIGHTS,0,4.95,453
2010-02-09,CHILLI LIGHTS,0,4.95,477
2010-02-10,CHILLI LIGHTS,0,4.95,477
2010-02-11,CHILLI LIGHTS,0,4.95,477
2010-02-12,CHILLI LIGHTS,0,4.95,477
2010-02-13,CHILLI LIGHTS,0,4.95,477
2010-02-14,CHILLI LIGHTS,0,4.95,477
2010-02-15,CHILLI LIGHTS,1,4.95,476
2010-02-16,CHILLI LIGHTS,0,4.95,476
2010-02-17,CHILLI LIGHTS,0,4.95,476
2010-02-18,CHILLI LIGHTS,0,4.95,476
2010-02-19,CHILLI LIGHTS,0,4.95,476
2010-02-20,CHILLI LIGHTS,0,4.95,476
2010-02-21,CHILLI LIGHTS,0,4.95,476
2010-02-22,CHILLI LIGHTS,0,4.95,476
2010-02-23,CHILLI LIGHTS,0,4.95,477
2010-02-24,CHILLI LIGHTS,0,4.95,477
2010-02-25,CHILLI LIGHTS,0,4.95,477
2010-02-26,CHILLI LIGHTS,0,4.95,477
2010-02-27,CHILLI LIGHTS,0,4.95,477
2010-02-28,CHILLI LIGHTS,0,4.95,477
2010-03-01,CHILLI LIGHTS,0,4.95,477
2010-03-02,CHILLI LIGHTS,1,4.95,476
2010-03-03,CHILLI LIGHTS,0,4.95,476
2010-03-04,CHILLI LIGHTS,0,4.95,476
2010-03-05,CHILLI LIGHTS,0,4.95,476
2010-03-06,CHILLI LIGHTS,0,4.95,476
2010-03-07,CHILLI LIGHTS,1,4.95,475
2010-03-08,CHILLI LIGHTS,0,4.95,475
2010-03-09,CHILLI LIGHTS,0,4.95,477
2010-03-10,CHILLI LIGHTS,0,4.95,477
2010-03-11,CHILLI LIGHTS,0,4.95,477
2010-03-12,CHILLI LIGHTS,0,4.95,477
2010-03-13,CHILLI LIGHTS,0,4.95,477
2010-03-14,CHILLI LIGHTS,0,4.95,477
2010-03-15,CHILLI LIGHTS,0,4.95,477
2010-03-16,CHILLI LIGHTS,0,4.95,477
2010-03-17,CHILLI LIGHTS,0,4.95,477
2010-03-18,CHILLI LIGHTS,0,4.95,477
2010-03-19,CHILLI LIGHTS,0,4.95,477
2010-03-20,CHILLI LIGHTS,0,4.95,477
2010-03-21,CHILLI LIGHTS,0,4.95,477
2010-03-22,CHILLI LIGHTS,0,4.95,477
2010-03-23,CHILLI LIGHTS,0,4.95,477
2010-03-24,CHILLI LIGHTS,0,4.95,477
2010-03-25,CHILLI LIGHTS,0,4.95,477
2010-03-26,CHILLI LIGHTS,0,4.95,477
2010-03-27,CHILLI LIGHTS,0,4.95,477
2010-03-28,CHILLI LIGHTS,0,4.95,477
2010-03-29,CHILLI LIGHTS,244,3.61,233
2010-03-30,CHILLI LIGHTS,17,4.95,216
2010-03-31,CHILLI LIGHTS,144,4.25,72
2010-04-01,CHILLI LIGHTS,45,4.58,27
2010-04-02,CHILLI LIGHTS,0,4.58,27
2010-04-03,CHILLI LIGHTS,0,4.58,27
2010-04-04,CHILLI LIGHTS,0,4.58,27
2010-04-05,CHILLI LIGHTS,0,4.58,27
2010-04-06,CHILLI LIGHTS,0,4.58,364
2010-04-07,CHILLI LIGHTS,10,4.95,354
2010-04-08,CHILLI LIGHTS,201,4.31,153
2010-04-09,CHILLI LIGHTS,4,10.17,149
2010-04-10,CHILLI LIGHTS,0,10.17,149
2010-04-11,CHILLI LIGHTS,1,4.95,148
2010-04-12,CHILLI LIGHTS,36,4.25,112
2010-04-13,CHILLI LIGHTS,5,5.99,107
2010-04-14,CHILLI LIGHTS,24,4.25,83
2010-04-15,CHILLI LIGHTS,0,4.25,83
2010-04-16,CHILLI LIGHTS,25,4.28,58
2010-04-17,CHILLI LIGHTS,0,4.28,58
2010-04-18,CHILLI LIGHTS,1,4.95,57
2010-04-19,CHILLI LIGHTS,33,4.6,24
2010-04-20,CHILLI LIGHTS,24,4.25,347
2010-04-21,CHILLI LIGHTS,32,4.25,315
2010-04-22,CHILLI LIGHTS,2,10.17,313
2010-04-23,CHILLI LIGHTS,25,4.93,288
2010-04-24,CHILLI LIGHTS,0,4.93,288
2010-04-25,CHILLI LIGHTS,0,4.93,288
2010-04-26,CHILLI LIGHTS,10,7.56,278
2010-04-27,CHILLI LIGHTS,17,5.26,261
2010-04-28,CHILLI LIGHTS,8,4.95,253
2010-04-29,CHILLI LIGHTS,12,4.95,241
2010-04-30,CHILLI LIGHTS,8,4.95,233
2010-05-01,CHILLI LIGHTS,0,4.95,233
2010-05-02,CHILLI LIGHTS,0,4.95,233
2010-05-03,CHILLI LIGHTS,0,4.95,233
2010-05-04,CHILLI LIGHTS,13,4.95,464
2010-05-05,CHILLI LIGHTS,1,4.95,463
2010-05-06,CHILLI LIGHTS,32,4.95,431
2010-05-07,CHILLI LIGHTS,12,4.95,419
2010-05-08,CHILLI LIGHTS,0,4.95,419
2010-05-09,CHILLI LIGHTS,4,4.95,415
2010-05-10,CHILLI LIGHTS,0,4.95,415
2010-05-11,CHILLI LIGHTS,0,4.95,415
2010-05-12,CHILLI LIGHTS,3,4.95,412
2010-05-13,CHILLI LIGHTS,4,4.95,408
2010-05-14,CHILLI LIGHTS,9,4.95,399
2010-05-15,CHILLI LIGHTS,0,4.95,399
2010-05-16,CHILLI LIGHTS,0,4.95,399
2010-05-17,CHILLI LIGHTS,2,10.17,397
2010-05-18,CHILLI LIGHTS,61,4.26,416
2010-05-19,CHILLI LIGHTS,2,4.95,414
2010-05-20,CHILLI LIGHTS,7,4.95,407
2010-05-21,CHILLI LIGHTS,13,5.35,394
2010-05-22,CHILLI LIGHTS,0,5.35,394
2010-05-23,CHILLI LIGHTS,2,4.95,392
2010-05-24,CHILLI LIGHTS,12,4.95,380
2010-05-25,CHILLI LIGHTS,0,4.95,380
2010-05-26,CHILLI LIGHTS,52,4.3,328
2010-05-27,CHILLI LIGHTS,1,4.95,327
2010-05-28,CHILLI LIGHTS,4,4.95,323
2010-05-29,CHILLI LIGHTS,0,4.95,323
2010-05-30,CHILLI LIGHTS,0,4.95,323
2010-05-31,CHILLI LIGHTS,0,4.95,323
2010-06-01,CHILLI LIGHTS,0,4.95,477
2010-06-02,CHILLI LIGHTS,5,4.95,472
2010-06-03,CHILLI LIGHTS,20,4.95,452
2010-06-04,CHILLI LIGHTS,0,4.95,452
2010-06-05,CHILLI LIGHTS,0,4.95,452
2010-06-06,CHILLI LIGHTS,4,4.95,448
2010-06-07,CHILLI LIGHTS,18,4.95,430
2010-06-08,CHILLI LIGHTS,29,4.55,401
2010-06-09,CHILLI LIGHTS,0,4.55,401
2010-06-10,CHILLI LIGHTS,1,4.95,400
2010-06-11,CHILLI LIGHTS,4,4.95,396
2010-06-12,CHILLI LIGHTS,0,4.95,396
2010-06-13,CHILLI LIGHTS,168,4.25,228
2010-06-14,CHILLI LIGHTS,4,4.95,224
2010-06-15,CHILLI LIGHTS,0,4.95,477
2010-06-16,CHILLI LIGHTS,4,4.95,473
2010-06-17,CHILLI LIGHTS,9,4.95,464
2010-06-18,CHILLI LIGHTS,8,4.95,456
2010-06-19,CHILLI LIGHTS,0,4.95,456
2010-06-20,CHILLI LIGHTS,0,4.95,456
2010-06-21,CHILLI LIGHTS,0,4.95,456
2010-06-22,CHILLI LIGHTS,0,4.95,456
2010-06-23,CHILLI LIGHTS,1,10.17,455
2010-06-24,CHILLI LIGHTS,4,4.95,451
2010-06-25,CHILLI LIGHTS,4,4.95,447
2010-06-26,CHILLI LIGHTS,0,4.95,447
2010-06-27,CHILLI LIGHTS,26,4.95,421
2010-06-28,CHILLI LIGHTS,4,4.25,417
2010-06-29,CHILLI LIGHTS,0,4.25,477
2010-06-30,CHILLI LIGHTS,4,4.95,473
2010-07-01,CHILLI LIGHTS,10,4.95,463
2010-07-02,CHILLI LIGHTS,4,4.95,459
2010-07-03,CHILLI LIGHTS,0,4.95,459
2010-07-04,CHILLI LIGHTS,0,4.95,459
2010-07-05,CHILLI LIGHTS,26,4.3,433
2010-07-06,CHILLI LIGHTS,0,4.3,433
2010-07-07,CHILLI LIGHTS,9,5.53,424
2010-07-08,CHILLI LIGHTS,0,5.53,424
2010-07-09,CHILLI LIGHTS,28,4.35,396
2010-07-10,CHILLI LIGHTS,0,4.35,396
2010-07-11,CHILLI LIGHTS,25,4.28,371
2010-07-12,CHILLI LIGHTS,4,4.95,367
2010-07-13,CHILLI LIGHTS,0,4.95,477
2010-07-14,CHILLI LIGHTS,2,4.95,475
2010-07-15,CHILLI LIGHTS,0,4.95,475
2010-07-16,CHILLI LIGHTS,0,4.95,475
2010-07-17,CHILLI LIGHTS,0,4.95,475
2010-07-18,CHILLI LIGHTS,0,4.95,475
2010-07-19,CHILLI LIGHTS,0,4.95,475
2010-07-20,CHILLI LIGHTS,0,4.95,475
2010-07-21,CHILLI LIGHTS,2,4.95,473
2010-07-22,CHILLI LIGHTS,1,10.17,472
2010-07-23,CHILLI LIGHTS,1,10.17,471
2010-07-24,CHILLI LIGHTS,0,10.17,471
2010-07-25,CHILLI LIGHTS,4,4.95,467
2010-07-26,CHILLI LIGHTS,2,10.17,465
2010-07-27,CHILLI LIGHTS,0,10.17,477
2010-07-28,CHILLI LIGHTS,2,4.95,475
2010-07-29,CHILLI LIGHTS,0,4.95,475
2010-07-30,CHILLI LIGHTS,1,10.17,474
2010-07-31,CHILLI LIGHTS,0,10.17,474
2010-08-01,CHILLI LIGHTS,0,10.17,474
2010-08-02,CHILLI LIGHTS,1,10.17,473
2010-08-03,CHILLI LIGHTS,0,10.17,473
2010-08-04,CHILLI LIGHTS,12,4.95,461
2010-08-05,CHILLI LIGHTS,4,4.95,457
2010-08-06,CHILLI LIGHTS,0,4.95,457
2010-08-07,CHILLI LIGHTS,0,4.95,457
2010-08-08,CHILLI LIGHTS,0,4.95,457
2010-08-09,CHILLI LIGHTS,24,4.25,433
2010-08-10,CHILLI LIGHTS,5,4.95,472
2010-08-11,CHILLI LIGHTS,0,4.95,472
2010-08-12,CHILLI LIGHTS,8,4.95,464
2010-08-13,CHILLI LIGHTS,0,4.95,464
2010-08-14,CHILLI LIGHTS,0,4.95,464
2010-08-15,CHILLI LIGHTS,8,4.95,456
2010-08-16,CHILLI LIGHTS,0,4.95,456
2010-08-17,CHILLI LIGHTS,30,4.39,426
2010-08-18,CHILLI LIGHTS,3,4.95,423
2010-08-19,CHILLI LIGHTS,0,4.95,423
2010-08-20,CHILLI LIGHTS,0,4.95,423
2010-08-21,CHILLI LIGHTS,0,4.95,423
2010-08-22,CHILLI LIGHTS,4,4.95,419
2010-08-23,CHILLI LIGHTS,0,4.95,419
2010-08-24,CHILLI LIGHTS,58,4.27,419
2010-08-25,CHILLI LIGHTS,0,4.27,419
2010-08-26,CHILLI LIGHTS,12,4.95,407
2010-08-27,CHILLI LIGHTS,0,4.95,407
2010-08-28,CHILLI LIGHTS,0,4.95,407
2010-08-29,CHILLI LIGHTS,0,4.95,407
2010-08-30,CHILLI LIGHTS,0,4.95,407
2010-08-31,CHILLI LIGHTS,52,7.43,355
2010-09-01,CHILLI LIGHTS,0,7.43,355
2010-09-02,CHILLI LIGHTS,40,4.25,315
2010-09-03,CHILLI LIGHTS,14,4.95,301
2010-09-04,CHILLI LIGHTS,0,4.95,301
2010-09-05,CHILLI LIGHTS,4,4.95,297
2010-09-06,CHILLI LIGHTS,5,5.99,292
2010-09-07,CHILLI LIGHTS,24,4.25,453
2010-09-08,CHILLI LIGHTS,9,4.95,444
2010-09-09,CHILLI LIGHTS,24,4.25,420
2010-09-10,CHILLI LIGHTS,4,4.95,416
2010-09-11,CHILLI LIGHTS,0,4.95,416
2010-09-12,CHILLI LIGHTS,2,4.95,414
2010-09-13,CHILLI LIGHTS,10,5.47,404
2010-09-14,CHILLI LIGHTS,0,5.47,404
2010-09-15,CHILLI LIGHTS,24,4.25,380
2010-09-16,CHILLI LIGHTS,4,4.95,376
2010-09-17,CHILLI LIGHTS,0,4.95,376
2010-09-18,CHILLI LIGHTS,0,4.95,376
2010-09-19,CHILLI LIGHTS,0,4.95,376
2010-09-20,CHILLI LIGHTS,4,6.26,372
2010-09-21,CHILLI LIGHTS,167,5.04,310
2010-09-22,CHILLI LIGHTS,8,4.95,302
2010-09-23,CHILLI LIGHTS,0,4.95,302
2010-09-24,CHILLI LIGHTS,1,4.95,301
2010-09-25,CHILLI LIGHTS,0,4.95,301
2010-09-26,CHILLI LIGHTS,0,4.95,301
2010-09-27,CHILLI LIGHTS,145,4.44,156
2010-09-28,CHILLI LIGHTS,18,4.95,138
2010-09-29,CHILLI LIGHTS,12,4.95,126
2010-09-30,CHILLI LIGHTS,60,7.91,66
2010-10-01,CHILLI LIGHTS,4,4.95,62
2010-10-02,CHILLI LIGHTS,0,4.95,62
2010-10-03,CHILLI LIGHTS,0,4.95,62
2010-10-04,CHILLI LIGHTS,323,4.01,0
2010-10-05,CHILLI LIGHTS,73,4.26,226
2010-10-06,CHILLI LIGHTS,5,4.95,221
2010-10-07,CHILLI LIGHTS,30,4.39,191
2010-10-08,CHILLI LIGHTS,107,6.46,84
2010-10-09,CHILLI LIGHTS,0,6.46,84
2010-10-10,CHILLI LIGHTS,4,4.95,80
2010-10-11,CHILLI LIGHTS,1,4.95,79
2010-10-12,CHILLI LIGHTS,28,4.35,51
2010-10-13,CHILLI LIGHTS,10,4.95,41
2010-10-14,CHILLI LIGHTS,2,4.95,39
2010-10-15,CHILLI LIGHTS,103,4.86,0
2010-10-16,CHILLI LIGHTS,0,4.86,0
2010-10-17,CHILLI LIGHTS,8,4.95,0
2010-10-18,CHILLI LIGHTS,43,4.49,0
2010-10-19,CHILLI LIGHTS,19,4.95,359
2010-10-20,CHILLI LIGHTS,28,4.95,331
2010-10-21,CHILLI LIGHTS,34,4.95,297
2010-10-22,CHILLI LIGHTS,73,6.24,224
2010-10-23,CHILLI LIGHTS,0,6.24,224
2010-10-24,CHILLI LIGHTS,31,4.41,193
2010-10-25,CHILLI LIGHTS,40,4.53,153
2010-10-26,CHILLI LIGHTS,0,4.53,153
2010-10-27,CHILLI LIGHTS,49,4.26,104
2010-10-28,CHILLI LIGHTS,1,10.17,103
2010-10-29,CHILLI LIGHTS,67,7.87,36
2010-10-30,CHILLI LIGHTS,0,7.87,36
2010-10-31,CHILLI LIGHTS,19,4.95,17
2010-11-01,CHILLI LIGHTS,1,4.95,16
2010-11-02,CHILLI LIGHTS,43,4.8,336
2010-11-03,CHILLI LIGHTS,24,4.25,312
2010-11-04,CHILLI LIGHTS,28,4.95,284
2010-11-05,CHILLI LIGHTS,19,5.22,265
2010-11-06,CHILLI LIGHTS,0,5.22,265
2010-11-07,CHILLI LIGHTS,8,4.95,257
2010-11-08,CHILLI LIGHTS,27,5.34,230
2010-11-09,CHILLI LIGHTS,227,6.03,3
2010-11-10,CHILLI LIGHTS,110,4.39,0
2010-11-11,CHILLI LIGHTS,41,4.67,0
2010-11-12,CHILLI LIGHTS,104,4.76,0
2010-11-13,CHILLI LIGHTS,0,4.76,0
2010-11-14,CHILLI LIGHTS,32,4.42,0
2010-11-15,CHILLI LIGHTS,14,4.95,0
2010-11-16,CHILLI LIGHTS,29,4.66,314
2010-11-17,CHILLI LIGHTS,55,4.93,259
2010-11-18,CHILLI LIGHTS,68,4.46,191
2010-11-19,CHILLI LIGHTS,104,4.3,87
2010-11-20,CHILLI LIGHTS,0,4.3,87
2010-11-21,CHILLI LIGHTS,34,4.95,53
2010-11-22,CHILLI LIGHTS,51,4.5,2
2010-11-23,CHILLI LIGHTS,55,4.53,0
2010-11-24,CHILLI LIGHTS,126,4.33,0
2010-11-25,CHILLI LIGHTS,58,4.37,0
2010-11-26,CHILLI LIGHTS,0,4.37,0
2010-11-27,CHILLI LIGHTS,0,4.37,0
2010-11-28,CHILLI LIGHTS,53,4.32,0
2010-11-29,CHILLI LIGHTS,113,4.4,0
2010-11-30,CHILLI LIGHTS,131,5.4,230
2010-12-01,CHILLI LIGHTS,550,4.03,0
2010-12-02,CHILLI LIGHTS,112,4.35,0
2010-12-03,CHILLI LIGHTS,382,5.5,0
2010-12-04,CHILLI LIGHTS,0,5.5,0
2010-12-05,CHILLI LIGHTS,164,4.34,0
2010-12-06,CHILLI LIGHTS,82,4.69,0
2010-12-07,CHILLI LIGHTS,376,6.66,0
2010-12-08,CHILLI LIGHTS,64,4.42,0
2010-12-09,CHILLI LIGHTS,114,4.75,0
2010-12-10,CHILLI LIGHTS,18,6.2,0
2010-12-11,CHILLI LIGHTS,0,6.2,0
2010-12-12,CHILLI LIGHTS,1,4.95,0
2010-12-13,CHILLI LIGHTS,59,4.47,0
2010-12-14,CHILLI LIGHTS,80,4.43,282
2010-12-15,CHILLI LIGHTS,69,4.46,213
2010-12-16,CHILLI LIGHTS,328,4.0,0
2010-12-17,CHILLI LIGHTS,29,5.27,0
2010-12-18,CHILLI LIGHTS,0,5.27,0
2010-12-19,CHILLI LIGHTS,24,4.25,0
2010-12-20,CHILLI LIGHTS,35,4.77,0
2010-12-21,CHILLI LIGHTS,1,10.17,0
2010-12-22,CHILLI LIGHTS,0,10.17,0
2010-12-23,CHILLI LIGHTS,24,4.25,0
2010-12-24,CHILLI LIGHTS,0,4.25,0
2010-12-25,CHILLI LIGHTS,0,4.25,0
2010-12-26,CHILLI LIGHTS,0,4.25,0
2010-12-27,CHILLI LIGHTS,0,4.25,0
2010-12-28,CHILLI LIGHTS,0,4.25,377
2010-12-29,CHILLI LIGHTS,0,4.25,377
2010-12-30,CHILLI LIGHTS,0,4.25,377
2010-12-31,CHILLI LIGHTS,0,4.25,377
2011-01-01,CHILLI LIGHTS,0,4.25,377
2011-01-02,CHILLI LIGHTS,0,4.25,377
2011-01-03,CHILLI LIGHTS,0,4.25,377
2011-01-04,CHILLI LIGHTS,64,4.51,313
2011-01-05,CHILLI LIGHTS,563,4.03,0
2011-01-06,CHILLI LIGHTS,192,4.34,0
2011-01-07,CHILLI LIGHTS,72,4.25,0
2011-01-08,CHILLI LIGHTS,0,4.25,0
2011-01-09,CHILLI LIGHTS,42,4.38,0
2011-01-10,CHILLI LIGHTS,2,7.56,0
2011-01-11,CHILLI LIGHTS,4,4.95,306
2011-01-12,CHILLI LIGHTS,85,4.48,221
2011-01-13,CHILLI LIGHTS,0,4.48,221
2011-01-14,CHILLI LIGHTS,48,4.25,173
2011-01-15,CHILLI LIGHTS,0,4.25,173
2011-01-16,CHILLI LIGHTS,36,4.37,137
2011-01-17,CHILLI LIGHTS,34,4.75,103
2011-01-18,CHILLI LIGHTS,4,4.95,99
2011-01-19,CHILLI LIGHTS,24,4.25,75
